table,column,human_name,used_count,total_w2,used_pct,grade,should,notes,date_filter
public_registration,approve_2,Approve 2,32,38777,0.08,F,shouldn't,,created_at
public_registration,approve_3,Approve 3,1,38777,0.00,F,shouldn't,,created_at
public_registration,year,Year,0,38777,0.00,F,shouldn't,,created_at
public_registration,kids_name,Kids Name,119,38777,0.31,F,shouldn't,,created_at
public_registration,birth_date,Birth Date,15107,38777,38.96,C,consider,Date/time semantics; check timezone and nullability.,created_at
public_registration,class,Class,629,38777,1.62,F,shouldn't,,created_at
public_registration,dog1_breed,Dog1 Breed,1001,38777,2.58,F,shouldn't,,created_at
public_registration,dog2_breed,Dog2 Breed,991,38777,2.56,F,shouldn't,,created_at
public_registration,dog3_breed,Dog3 Breed,991,38777,2.56,F,shouldn't,,created_at
public_registration,dog1_chip_number,Dog1 Chip Number,119,38777,0.31,F,shouldn't,,created_at
public_registration,dog2_chip_number,Dog2 Chip Number,119,38777,0.31,F,shouldn't,,created_at
public_registration,dog3_chip_number,Dog3 Chip Number,119,38777,0.31,F,shouldn't,,created_at
public_registration,dog1_vaccine_date,Dog1 Vaccine Date,995,38777,2.57,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
public_registration,dog2_vaccine_date,Dog2 Vaccine Date,988,38777,2.55,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
public_registration,dog3_vaccine_date,Dog3 Vaccine Date,986,38777,2.54,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
public_registration,payment_incerments,Payment Incerments,1,38777,0.00,F,shouldn't,,created_at
public_registration,payment_by,Payment By,32,38777,0.08,F,shouldn't,,created_at
public_registration,total_amount,Total Amount,13251,38777,34.17,C,consider,Monetary amount.,created_at
public_registration,status,Status,24509,38777,63.20,C,consider,,created_at
public_registration,record_date_time,Record Date Time,1033,38777,2.66,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
public_registration,payment_approval_id,Payment Approval Id,11640,38777,30.02,A,should,,created_at
public_registration,last_4_digits,Last 4 Digits,11640,38777,30.02,C,consider,,created_at
public_registration,payment_date_time,Payment Date Time,24500,38777,63.18,C,consider,Date/time semantics; check timezone and nullability.,created_at
public_registration,topic,Topic,38777,38777,100.00,A,should,,created_at
public_registration,owner_name,Owner Name,37117,38777,95.72,A,should,,created_at
public_registration,dog_name,Dog Name,38579,38777,99.49,A,should,,created_at
public_registration,sagirID,Sagir Id,38605,38777,99.56,A,should,Likely foreign key; verify relation mapping.,created_at
public_registration,shipping,Shipping,8219,38777,21.20,D,shouldn't,,created_at
public_registration,street,Street,36557,38777,94.27,B,should,,created_at
public_registration,number,Number,34860,38777,89.90,B,should,,created_at
public_registration,city,City,37344,38777,96.30,A,should,,created_at
public_registration,certificate_type,Certificate Type,260,38777,0.67,F,shouldn't,,created_at
public_registration,shipping_type_id,Shipping Type Id,673,38777,1.74,A,should,,created_at
public_registration,created_at,Created At,38777,38777,100.00,A,should,,created_at
public_registration,updated_at,Updated At,38777,38777,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
public_registration,deleted_at,Deleted At,268,38777,0.69,F,shouldn't,,created_at
public_registration,IsDone,Is Done,12492,38777,32.21,C,consider,,created_at
public_registration,DoneByUserID,Done By User Id,12492,38777,32.21,A,should,Likely foreign key; verify relation mapping.,created_at
public_registration,DoneDate,Done Date,12492,38777,32.21,C,consider,Date/time semantics; check timezone and nullability.,created_at
public_registration,owner_id,Owner Id,14261,38777,36.78,A,should,,created_at
public_registration,paper_request_type,Paper Request Type,3443,38777,8.88,D,shouldn't,,created_at
public_registration,agra_city,Agra City,11705,38777,30.19,C,consider,,created_at
public_registration,champion_certificate_type,Champion Certificate Type,1497,38777,3.86,F,shouldn't,,created_at
public_registration,breeding_abroad_file,Breeding Abroad File,9,38777,0.02,F,shouldn't,,created_at
puppie_cards,id,Id,35,35,100.00,A,should,,created_at
puppie_cards,breeding_id,Breeding Id,35,35,100.00,A,should,,created_at
puppie_cards,file_name,File Name,35,35,100.00,A,should,,created_at
puppie_cards,created_at,Created At,35,35,100.00,A,should,,created_at
puppie_cards,updated_at,Updated At,35,35,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
puppie_cards,deleted_at,Deleted At,0,35,0.00,F,shouldn't,,created_at
roles,id,Id,0,0,0.00,A,should,,created_at
roles,role_name,Role Name,0,0,0.00,F,shouldn't,,created_at
roles,role_name_en,Role Name En,0,0,0.00,F,shouldn't,,created_at
roles,created_at,Created At,0,0,0.00,F,shouldn't,,created_at
roles,updated_at,Updated At,0,0,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
roles,deleted_at,Deleted At,0,0,0.00,F,shouldn't,,created_at
scors_smaller,id,Id,18,18,100.00,A,should,,created_at
scors_smaller,DataID,Data Id,18,18,100.00,A,should,,created_at
scors_smaller,ModificationDateTime,Modification Date Time,0,18,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
scors_smaller,CreationDateTime,Creation Date Time,0,18,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
scors_smaller,ScoreCode,Score Code,0,18,0.00,F,shouldn't,,created_at
scors_smaller,ShowID,Show Id,0,18,0.00,A,should,Likely foreign key; verify relation mapping.,created_at
scors_smaller,EventDate,Event Date,18,18,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
scors_smaller,EventName,Event Name,18,18,100.00,A,should,,created_at
scors_smaller,EventPlace,Event Place,18,18,100.00,A,should,,created_at
scors_smaller,AwardID,Award Id,18,18,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
scors_smaller,JudgeName,Judge Name,18,18,100.00,A,should,,created_at
scors_smaller,SagirID,Sagir Id,18,18,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
scors_smaller,BreedID,Breed Id,0,18,0.00,A,should,Likely foreign key; verify relation mapping.,created_at
scors_smaller,Rank,Rank,0,18,0.00,F,shouldn't,,created_at
scors_smaller,Remark1,Remark1,0,18,0.00,F,shouldn't,,created_at
scors_smaller,Remark2,Remark2,0,18,0.00,F,shouldn't,,created_at
scors_smaller,Remark3,Remark3,0,18,0.00,F,shouldn't,,created_at
scors_smaller,JudgeText,Judge Text,0,18,0.00,F,shouldn't,,created_at
scors_smaller,IsForPedigre,Is For Pedigre,18,18,100.00,A,should,,created_at
scors_smaller,created_at,Created At,18,18,100.00,A,should,,created_at
scors_smaller,updated_at,Updated At,18,18,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
scors_smaller,deleted_at,Deleted At,0,18,0.00,F,shouldn't,,created_at
settings,id,Id,28,28,100.00,A,should,,created_at
settings,setting_type,Setting Type,28,28,100.00,A,should,,created_at
settings,field,Field,28,28,100.00,A,should,,created_at
settings,slug,Slug,28,28,100.00,A,should,,created_at
settings,value,Value,28,28,100.00,A,should,,created_at
settings,created_at,Created At,28,28,100.00,A,should,,created_at
settings,updated_at,Updated At,28,28,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
settings,deleted_at,Deleted At,0,28,0.00,F,shouldn't,,created_at
ShowsDB,id,Id,559,559,100.00,A,should,,created_at
ShowsDB,DataID,Data Id,559,559,100.00,A,should,"Legacy identifier, unused post-2022.",created_at
ShowsDB,ModificationDateTime,Modification Date Time,0,559,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
ShowsDB,CreationDateTime,Creation Date Time,0,559,0.00,F,shouldn't,"Legacy creation timestamp, unused post-2022.",created_at
ShowsDB,TitleName,Title Name,559,559,100.00,A,should,,created_at
ShowsDB,StartDate,Start Date,559,559,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
ShowsDB,ShortDesc,Short Desc,0,559,0.00,F,shouldn't,,created_at
ShowsDB,LongDesc,Long Desc,559,559,100.00,A,should,,created_at
ShowsDB,TopImage,Top Image,0,559,0.00,F,shouldn't,,created_at
ShowsDB,MaxRegisters,Max Registers,559,559,100.00,A,should,,created_at
ShowsDB,ShowType,Show Type,559,559,100.00,A,should,Enumerated type (see model accessor).,created_at
ShowsDB,ClubID,Club Id,559,559,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
ShowsDB,EndRegistrationDate,End Registration Date,559,559,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
ShowsDB,ShowStatus,Show Status,559,559,100.00,A,should,,created_at
ShowsDB,EndDate,End Date,559,559,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
ShowsDB,ShowPrice,Show Price,0,559,0.00,F,shouldn't,,created_at
ShowsDB,Dog2Price1,Dog2Price1,559,559,100.00,A,should,,created_at
ShowsDB,Dog2Price2,Dog2Price2,559,559,100.00,A,should,,created_at
ShowsDB,Dog2Price3,Dog2Price3,559,559,100.00,A,should,,created_at
ShowsDB,Dog2Price4,Dog2Price4,559,559,100.00,A,should,,created_at
ShowsDB,Dog2Price5,Dog2Price5,559,559,100.00,A,should,,created_at
ShowsDB,Dog2Price6,Dog2Price6,559,559,100.00,A,should,,created_at
ShowsDB,Dog2Price7,Dog2Price7,559,559,100.00,A,should,,created_at
ShowsDB,Dog2Price8,Dog2Price8,559,559,100.00,A,should,,created_at
ShowsDB,Dog2Price9,Dog2Price9,559,559,100.00,A,should,,created_at
ShowsDB,Dog2Price10,Dog2Price10,559,559,100.00,A,should,,created_at
ShowsDB,CouplesPrice,Couples Price,0,559,0.00,F,shouldn't,,created_at
ShowsDB,BGidulPrice,Bgidul Price,0,559,0.00,F,shouldn't,,created_at
ShowsDB,ZezaimPrice,Zezaim Price,0,559,0.00,F,shouldn't,,created_at
ShowsDB,YoungPrice,Young Price,0,559,0.00,F,shouldn't,,created_at
ShowsDB,MoreDogsPrice,More Dogs Price,0,559,0.00,F,shouldn't,,created_at
ShowsDB,MoreDogsPrice2,More Dogs Price2,0,559,0.00,F,shouldn't,,created_at
ShowsDB,TicketCost,Ticket Cost,0,559,0.00,F,shouldn't,,created_at
ShowsDB,IsExtraTickets,Is Extra Tickets,0,559,0.00,F,shouldn't,,created_at
ShowsDB,IsParking,Is Parking,0,559,0.00,F,shouldn't,,created_at
ShowsDB,MoreTicketsSelect,More Tickets Select,0,559,0.00,F,shouldn't,,created_at
ShowsDB,ParkingSelect,Parking Select,0,559,0.00,F,shouldn't,,created_at
ShowsDB,PeototCost,Peotot Cost,0,559,0.00,F,shouldn't,,created_at
ShowsDB,FreeTextDesc,Free Text Desc,0,559,0.00,F,shouldn't,,created_at
ShowsDB,created_at,Created At,559,559,100.00,A,should,,created_at
ShowsDB,updated_at,Updated At,559,559,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
ShowsDB,deleted_at,Deleted At,32,559,5.72,D,shouldn't,,created_at
ShowsDB,start_from_index,Start From Index,462,559,82.65,B,should,,created_at
ShowsDB,location,Location,521,559,93.20,B,should,,created_at
ShowsDB,banner_image,Banner Image,22,559,3.94,F,shouldn't,,created_at
ShowsDB,Check_all_members,Check All Members,559,559,100.00,A,should,,created_at
Shows_Breeds,DataID,Data Id,14107,14107,100.00,A,should,,CreationDateTime
Shows_Breeds,ModificationDateTime,Modification Date Time,14107,14107,100.00,A,should,Date/time semantics; check timezone and nullability.,CreationDateTime
Shows_Breeds,CreationDateTime,Creation Date Time,14107,14107,100.00,A,should,Date/time semantics; check timezone and nullability.,CreationDateTime
Shows_Breeds,RaceID,Race Id,14107,14107,100.00,A,should,Breed mapping via BreedsDB.BreedCode (non-standard code FK).,CreationDateTime
Shows_Breeds,ArenaID,Arena Id,14107,14107,100.00,A,should,Likely foreign key; verify relation mapping.,CreationDateTime
Shows_Breeds,Remarks,Remarks,0,14107,0.00,F,shouldn't,,CreationDateTime
Shows_Breeds,OrderID,Order Id,14107,14107,100.00,A,should,Likely foreign key; verify relation mapping.,CreationDateTime
Shows_Breeds,ShowID,Show Id,14107,14107,100.00,A,should,Likely foreign key; verify relation mapping.,CreationDateTime
Shows_Breeds,MainArenaID,Main Arena Id,0,14107,0.00,A,should,Likely foreign key; verify relation mapping.,CreationDateTime
Shows_Breeds,JudgeID,Judge Id,4281,14107,30.35,A,should,Assigned judge (often empty in W2).,CreationDateTime
Shows_Classes,id,Id,303775,303775,100.00,A,should,,created_at
Shows_Classes,DataID,Data Id,303775,303775,100.00,A,should,,created_at
Shows_Classes,ModificationDateTime,Modification Date Time,303775,303775,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
Shows_Classes,CreationDateTime,Creation Date Time,303775,303775,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
Shows_Classes,ClassName,Class Name,303775,303775,100.00,A,should,,created_at
Shows_Classes,Age_FromMonths,Age From Months,303775,303775,100.00,A,should,,created_at
Shows_Classes,Age_TillMonths,Age Till Months,303775,303775,100.00,A,should,,created_at
Shows_Classes,SpecialClassID,Special Class Id,0,303775,0.00,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Classes,HairID,Hair Id,303775,303775,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Classes,ColorID,Color Id,303775,303775,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Classes,ShowRaceID,Show Race Id,303775,303775,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Classes,ShowID,Show Id,303775,303775,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Classes,ShowArenaID,Show Arena Id,303775,303775,100.00,A,should,FK to Shows_Structure.id (arena).,created_at
Shows_Classes,Remarks,Remarks,0,303775,0.00,F,shouldn't,,created_at
Shows_Classes,Status,Status,303775,303775,100.00,A,should,,created_at
Shows_Classes,OrderID,Order Id,303775,303775,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Classes,IsChampClass,Is Champ Class,303775,303775,100.00,A,should,,created_at
Shows_Classes,IsWorkingClass,Is Working Class,303775,303775,100.00,A,should,,created_at
Shows_Classes,IsOpenClass,Is Open Class,303775,303775,100.00,A,should,,created_at
Shows_Classes,IsVeteranClass,Is Veteran Class,303775,303775,100.00,A,should,,created_at
Shows_Classes,GenderID,Gender Id,303775,303775,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Classes,BreedID,Breed Id,303775,303775,100.00,A,should,Likely maps to BreedsDB.BreedCode; verify per show.,created_at
Shows_Classes,ShowMainArenaID,Show Main Arena Id,0,303775,0.00,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Classes,AwardIDClass,Award Idclass,0,303775,0.00,F,shouldn't,,created_at
Shows_Classes,IsCouplesClass,Is Couples Class,0,303775,0.00,F,shouldn't,,created_at
Shows_Classes,IsZezaimClass,Is Zezaim Class,0,303775,0.00,F,shouldn't,,created_at
Shows_Classes,IsYoungDriverClass,Is Young Driver Class,0,303775,0.00,F,shouldn't,,created_at
Shows_Classes,IsBgidulClass,Is Bgidul Class,0,303775,0.00,F,shouldn't,,created_at
Shows_Classes,created_at,Created At,303775,303775,100.00,A,should,,created_at
Shows_Classes,updated_at,Updated At,303775,303775,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
Shows_Classes,deleted_at,Deleted At,77793,303775,25.61,D,shouldn't,,created_at
Shows_Dogs_DB,id,Id,23823,23823,100.00,A,should,,created_at
Shows_Dogs_DB,DataID,Data Id,23823,23823,100.00,A,should,,created_at
Shows_Dogs_DB,ModificationDateTime,Modification Date Time,23823,23823,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
Shows_Dogs_DB,CreationDateTime,Creation Date Time,23823,23823,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
Shows_Dogs_DB,ShowID,Show Id,23823,23823,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Dogs_DB,SagirID,Sagir Id,23823,23823,100.00,A,should,Dog primary key (non-standard pk); relates to DogsDB.SagirID.,created_at
Shows_Dogs_DB,GlobalSagirID,Global Sagir Id,0,23823,0.00,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Dogs_DB,OrderID,Order Id,23823,23823,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Dogs_DB,OwnerID,Owner Id,0,23823,0.00,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Dogs_DB,BirthDate,Birth Date,23823,23823,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
Shows_Dogs_DB,BreedID,Breed Id,23823,23823,100.00,A,should,Breed mapping via BreedsDB.BreedCode (non-standard code FK). Prefer ShowBreedID → Shows_Breeds.DataID for per-show link when present.,created_at
Shows_Dogs_DB,SizeID,Size Id,8366,23823,35.12,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Dogs_DB,GenderID,Gender Id,23823,23823,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Dogs_DB,DogName,Dog Name,21450,23823,90.04,B,should,,created_at
Shows_Dogs_DB,ShowRegistrationID,Show Registration Id,23823,23823,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Dogs_DB,ClassID,Class Id,23820,23823,99.99,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Dogs_DB,OwnerName,Owner Name,23821,23823,99.99,A,should,,created_at
Shows_Dogs_DB,OwnerMobile,Owner Mobile,23819,23823,99.98,A,should,,created_at
Shows_Dogs_DB,BeitGidulName,Beit Gidul Name,0,23823,0.00,F,shouldn't,,created_at
Shows_Dogs_DB,HairID,Hair Id,13762,23823,57.77,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Dogs_DB,ColorID,Color Id,20289,23823,85.17,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Dogs_DB,MainArenaID,Main Arena Id,0,23823,0.00,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Dogs_DB,ArenaID,Arena Id,22693,23823,95.26,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Dogs_DB,ShowBreedID,Show Breed Id,597,23823,2.51,A,should,Optional per-show breed link to Shows_Breeds.DataID (sparse post-2022).,created_at
Shows_Dogs_DB,MobileNumber,Mobile Number,23819,23823,99.98,A,should,,created_at
Shows_Dogs_DB,OwnerEmail,Owner Email,23717,23823,99.56,A,should,,created_at
Shows_Dogs_DB,created_at,Created At,23823,23823,100.00,A,should,,created_at
Shows_Dogs_DB,updated_at,Updated At,23823,23823,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
Shows_Dogs_DB,deleted_at,Deleted At,1063,23823,4.46,F,shouldn't,,created_at
Shows_Dogs_DB,new_show_registration_id,New Show Registration Id,23820,23823,99.99,A,should,Newer registration link; primary since 2022 (W2).,created_at
Shows_Dogs_DB,present,Present,323,23823,1.36,F,shouldn't,,created_at
Shows_Judges,DataID,Data Id,0,0,0.00,A,should,,CreationDateTime
Shows_Judges,ModificationDateTime,Modification Date Time,0,0,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,CreationDateTime
Shows_Judges,CreationDateTime,Creation Date Time,0,0,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,CreationDateTime
Shows_Judges,ShowID,Show Id,0,0,0.00,A,should,Likely foreign key; verify relation mapping.,CreationDateTime
Shows_Judges,OrderID,Order Id,0,0,0.00,A,should,Likely foreign key; verify relation mapping.,CreationDateTime
Shows_Judges,GroupID,Group Id,0,0,0.00,A,should,Likely foreign key; verify relation mapping.,CreationDateTime
Shows_Judges,BreedsDesc,Breeds Desc,0,0,0.00,F,shouldn't,,CreationDateTime
Shows_Judges,FullName,Full Name,0,0,0.00,F,shouldn't,,CreationDateTime
Shows_Judges,CountryName,Country Name,0,0,0.00,F,shouldn't,,CreationDateTime
Shows_Judges,Image,Image,0,0,0.00,F,shouldn't,,CreationDateTime
shows_payments_info,DataID,Data Id,20634,20634,100.00,A,should,,created_at
shows_payments_info,ModificationDateTime,Modification Date Time,0,20634,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
shows_payments_info,CreationDateTime,Creation Date Time,20634,20634,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
shows_payments_info,SagirID,Sagir Id,20634,20634,100.00,A,should,Dog key to DogsDB.SagirID.,created_at
shows_payments_info,RegistrationID,Registration Id,20634,20634,100.00,A,should,FK to shows_registration.id.,created_at
shows_payments_info,DogID,Dog Id,20634,20634,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
shows_payments_info,PaymentAmount,Payment Amount,20634,20634,100.00,A,should,Monetary amount (ILS).,created_at
shows_payments_info,Last4Digits,Last4Digits,20634,20634,100.00,A,should,,created_at
shows_payments_info,OwnerSocialID,Owner Social Id,0,20634,0.00,A,should,Likely foreign key; verify relation mapping.,created_at
shows_payments_info,NameOnCard,Name On Card,20627,20634,99.97,A,should,,created_at
shows_payments_info,BuyerIP,Buyer Ip,20634,20634,100.00,A,should,,created_at
shows_payments_info,PaymentSubject,Payment Subject,20634,20634,100.00,A,should,,created_at
shows_payments_info,CartKey,Cart Key,0,20634,0.00,F,shouldn't,,created_at
shows_payments_info,PaymentStatus,Payment Status,20634,20634,100.00,A,should,,created_at
shows_payments_info,created_at,Created At,20634,20634,100.00,A,should,,created_at
shows_payments_info,updated_at,Updated At,20634,20634,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
shows_payments_info,deleted_at,Deleted At,0,20634,0.00,F,shouldn't,,created_at
shows_registration,id,Id,27849,27849,100.00,A,should,,created_at
shows_registration,ModificationDateTime,Modification Date Time,1423,27849,5.11,D,shouldn't,Date/time semantics; check timezone and nullability.,created_at
shows_registration,CreationDateTime,Creation Date Time,27849,27849,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
shows_registration,DogId,Dog Id,27745,27849,99.63,A,should,,created_at
shows_registration,DogName,Dog Name,24054,27849,86.37,B,should,,created_at
shows_registration,BreedID,Breed Id,27745,27849,99.63,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,ColorID,Color Id,24912,27849,89.45,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,HairID,Hair Id,17242,27849,61.91,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,SizeID,Size Id,11096,27849,39.84,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,BirthDate,Birth Date,27745,27849,99.63,A,should,Date/time semantics; check timezone and nullability.,created_at
shows_registration,GlobalSagirID,Global Sagir Id,0,27849,0.00,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,GenderID,Gender Id,26820,27849,96.31,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,Owner_Phone,Owner Phone,26497,27849,95.15,A,should,,created_at
shows_registration,Owner_City,Owner City,25812,27849,92.69,B,should,,created_at
shows_registration,Owner_Street,Owner Street,24475,27849,87.88,B,should,,created_at
shows_registration,Owner_StNumber,Owner St Number,819,27849,2.94,F,shouldn't,,created_at
shows_registration,Owner_Zip,Owner Zip,18826,27849,67.60,C,consider,,created_at
shows_registration,Owner_Email,Owner Email,27707,27849,99.49,A,should,,created_at
shows_registration,Owner_Mobile,Owner Mobile,27846,27849,99.99,A,should,,created_at
shows_registration,Owner_IsMember,Owner Is Member,0,27849,0.00,F,shouldn't,,created_at
shows_registration,SpecialKey,Special Key,0,27849,0.00,F,shouldn't,,created_at
shows_registration,SpecialClass,Special Class,978,27849,3.51,F,shouldn't,,created_at
shows_registration,Owner_FirstName,Owner First Name,27848,27849,100.00,A,should,,created_at
shows_registration,Owner_LastName,Owner Last Name,27844,27849,99.98,A,should,,created_at
shows_registration,Status,Status,27626,27849,99.20,A,should,,created_at
shows_registration,SagirID,Sagir Id,27730,27849,99.57,A,should,Dog key to DogsDB.SagirID.,created_at
shows_registration,Couples1_MDogName,Couples1 Mdog Name,46,27849,0.17,F,shouldn't,,created_at
shows_registration,Couples1_MSagirID,Couples1 Msagir Id,1773,27849,6.37,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,Couples2_FDogName,Couples2 Fdog Name,46,27849,0.17,F,shouldn't,,created_at
shows_registration,Couples2_FSagirID,Couples2 Fsagir Id,1773,27849,6.37,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,bGidul1_DogName,B Gidul1 Dog Name,15,27849,0.05,F,shouldn't,,created_at
shows_registration,bGidul2_DogName,B Gidul2 Dog Name,14,27849,0.05,F,shouldn't,,created_at
shows_registration,bGidul3_DogName,B Gidul3 Dog Name,13,27849,0.05,F,shouldn't,,created_at
shows_registration,bGidul4_DogName,B Gidul4 Dog Name,8,27849,0.03,F,shouldn't,,created_at
shows_registration,bGidul5_DogName,B Gidul5 Dog Name,2,27849,0.01,F,shouldn't,,created_at
shows_registration,bGidul1_SagirID,B Gidul1 Sagir Id,976,27849,3.50,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,bGidul2_SagirID,B Gidul2 Sagir Id,969,27849,3.48,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,bGidul3_SagirID,B Gidul3 Sagir Id,962,27849,3.45,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,bGidul4_SagirID,B Gidul4 Sagir Id,601,27849,2.16,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,bGidul5_SagirID,B Gidul5 Sagir Id,245,27849,0.88,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,Gor1_DogName,Gor1 Dog Name,9,27849,0.03,F,shouldn't,,created_at
shows_registration,Gor2_DogName,Gor2 Dog Name,8,27849,0.03,F,shouldn't,,created_at
shows_registration,Gor3_DogName,Gor3 Dog Name,8,27849,0.03,F,shouldn't,,created_at
shows_registration,Gor4_DogName,Gor4 Dog Name,1,27849,0.00,F,shouldn't,,created_at
shows_registration,Gor5_DogName,Gor5 Dog Name,0,27849,0.00,F,shouldn't,,created_at
shows_registration,Gor1_SagirID,Gor1 Sagir Id,175,27849,0.63,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,Gor2_SagirID,Gor2 Sagir Id,171,27849,0.61,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,Gor3_SagirID,Gor3 Sagir Id,163,27849,0.59,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,Gor4_SagirID,Gor4 Sagir Id,77,27849,0.28,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,Gor5_SagirID,Gor5 Sagir Id,53,27849,0.19,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,Young_FullName,Young Full Name,0,27849,0.00,F,shouldn't,,created_at
shows_registration,YoungBirthDate,Young Birth Date,0,27849,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
shows_registration,Young_Address,Young Address,0,27849,0.00,F,shouldn't,,created_at
shows_registration,Young_Phone,Young Phone,0,27849,0.00,F,shouldn't,,created_at
shows_registration,Young_BreedID,Young Breed Id,0,27849,0.00,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,Notes,Notes,0,27849,0.00,F,shouldn't,,created_at
shows_registration,ShowID,Show Id,27849,27849,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,IsbillingOK,Isbilling Ok,1317,27849,4.73,F,shouldn't,,created_at
shows_registration,IsPedigreeOK,Is Pedigree Ok,1317,27849,4.73,F,shouldn't,,created_at
shows_registration,IsManagerOK,Is Manager Ok,1317,27849,4.73,F,shouldn't,,created_at
shows_registration,InvoiceID,Invoice Id,0,27849,0.00,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,PrePayStatus,Pre Pay Status,0,27849,0.00,F,shouldn't,,created_at
shows_registration,created_at,Created At,27849,27849,100.00,A,should,,created_at
shows_registration,updated_at,Updated At,27849,27849,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
shows_registration,deleted_at,Deleted At,2935,27849,10.54,D,shouldn't,,created_at
shows_registration,invoice_text,Invoice Text,380,27849,1.36,F,shouldn't,,created_at
shows_registration,Gor_Parent_SagirID,Gor Parent Sagir Id,145,27849,0.52,A,should,Likely foreign key; verify relation mapping.,created_at
