show_id,sagir_id,registration_id,paid,payments_count,total_amount,arena_id,class_id
1526,1023775,25137,1,1,330,2505,391730
1526,1024672,24771,1,1,175,2505,391715
1526,1024677,24339,1,1,460,2505,391507
1526,1024678,24520,1,1,240,2505,391507
1526,1024679,24466,1,1,105,2505,391506
1526,1024680,24518,1,1,240,2505,391506
1526,1024681,24519,1,1,240,2505,391506
1526,1024807,25100,1,1,175,2505,391922
1526,1024810,25586,1,1,215,2505,391923
1526,1024996,25585,1,1,120,2505,391841
1526,1025569,24671,1,1,240,2505,391502
1526,1025570,25505,1,1,120,2505,391502
1526,1025571,24672,1,1,240,2505,391503
1526,1025572,24579,1,1,120,2505,391503
1526,1025784,24591,1,1,120,2505,391712
1526,1025785,25216,1,1,895,2505,391713
1526,1025821,24496,1,1,120,2505,391391
1526,1026136,25119,1,1,460,2505,391731
1526,1026137,25120,1,1,460,2505,391731
1526,1026138,25121,1,1,460,2505,391730
1526,1026246,25461,1,1,215,2505,391732
1526,16105,23856,1,1,580,2506,392013
1526,16490,24452,1,1,1005,2506,392028
1526,17458,23942,1,1,330,2506,392390
1526,19111,24679,1,1,175,2506,392282
1526,19279,24854,1,1,175,2506,392011
1526,19292,24758,1,1,155,2506,392074
1526,131158,24688,1,1,295,2506,392077
1526,141737,24689,1,1,295,2506,392075
1526,144167,25048,1,1,175,2506,392135
1526,145608,25056,1,1,175,2506,392007
1526,150297,25007,1,1,80,2506,392123
1526,151473,25003,1,1,460,2506,392010
1526,151474,25004,1,1,460,2506,392011
1526,151974,25463,1,1,215,2506,392247
1526,153259,24630,1,1,460,2506,392170
1526,1000133,24359,1,1,330,2506,392422
1526,1000267,25227,1,1,175,2506,392006
1526,1000306,24494,1,1,175,2506,392010
1526,1000362,25372,1,1,330,2506,392103
1526,1000652,23857,1,1,580,2506,392010
1526,1001148,23803,1,1,460,2506,392123
1526,1001154,23804,1,1,460,2506,392122
1526,1001178,24696,1,1,175,2506,392166
1526,1002830,24453,1,1,1005,2506,392026
1526,1003725,24454,1,1,1005,2506,392027
1526,1003732,25068,1,1,180,2506,392075
1526,1004593,24584,1,1,295,2506,392138
1526,1005123,25108,1,1,175,2506,392250
1526,1005226,23943,1,1,330,2506,392391
1526,1005708,24335,1,1,175,2506,392166
1526,1005806,24878,1,1,175,2506,392311
1526,1006418,25191,1,1,330,2506,392294
