show_id,sagir_id,registration_id,paid,payments_count,total_amount,arena_id,class_id
1378,19185,18479,1,1,155,2183,312816
1378,19297,17860,1,1,175,2183,312479
1378,19300,18429,1,1,175,2183,312687
1378,19308,19073,1,1,895,2183,312767
1378,19701,18756,1,1,175,2183,312687
1378,131722,18397,1,1,635,2183,312540
1378,134490,19589,1,1,995,2183,312608
1378,138234,18162,1,1,175,2183,312560
1378,138389,19630,1,1,245,2183,312767
1378,138390,17267,1,1,460,2183,312764
1378,139766,17826,1,1,330,2183,312560
1378,141330,17970,1,1,920,2183,312656
1378,141333,18234,1,1,510,2183,312655
1378,142995,18625,1,1,935,2183,312560
1378,143222,18250,1,1,590,2183,312768
1378,143424,19555,1,1,150,2183,312512
1378,143549,19616,1,1,945,2183,312575
1378,144608,19590,1,1,995,2183,312607
1378,145091,19202,1,1,195,2183,312783
1378,145559,18392,1,1,175,2183,312767
1378,145560,19075,1,1,895,2183,312764
1378,145710,16842,1,1,175,2183,312559
1378,146358,18139,1,1,130,2183,312656
1378,146389,19067,1,1,195,2183,312459
1378,146517,18785,1,1,585,2183,312475
1378,146817,18908,1,1,1510,2183,312736
1378,147066,16817,1,1,175,2183,312607
1378,147103,19837,1,1,195,2183,312464
1378,147386,19038,1,1,370,2183,312527
1378,148988,18879,1,1,565,2183,312508
1378,149005,19773,1,1,195,2183,312524
1378,149062,17265,1,1,460,2183,312763
1378,149065,18565,1,1,175,2183,312768
1378,149671,17340,1,1,645,2183,312912
1378,150142,19617,1,1,945,2183,312448
1378,150494,18141,1,1,175,2183,312559
1378,150589,16732,1,1,175,2183,312684
1378,150811,19720,1,1,370,2183,312911
1378,150917,18909,1,1,1510,2183,312735
1378,150922,20155,0,0,0,2183,312732
1378,151087,19344,1,1,150,2183,312816
1378,151286,19363,1,1,195,2183,312459
1378,151652,17971,1,1,920,2183,312655
1378,151774,16750,1,1,175,2183,312784
1378,151780,18697,1,1,175,2183,312783
1378,151844,18251,1,1,590,2183,312767
1378,152135,17593,1,1,175,2183,312480
1378,152225,18312,1,1,175,2183,312459
1378,152260,18447,1,1,330,2183,312540
1378,152453,18171,1,1,175,2183,312492
1378,152502,18629,1,1,935,2183,312556
1378,152739,19336,1,1,195,2183,312588
1378,152792,19618,1,1,945,2183,312572
1378,152926,17416,1,1,330,2183,312651
1378,153299,19569,1,1,660,2183,312556
1378,153303,20042,1,1,195,2183,312683
1378,1000113,17938,1,1,175,2183,312460
1378,1000140,18910,1,1,1510,2183,312735
1378,1000194,19983,1,1,195,2183,312896
1378,1000208,18472,1,1,330,2183,312880
1378,1000226,17654,1,1,565,2183,312668
1378,1000239,19726,1,1,390,2183,312667
1378,1000241,19759,1,1,390,2183,312603
1378,1000273,16915,1,1,175,2183,312640
1378,1000278,18088,1,1,330,2183,312879
1378,1000627,18341,1,1,390,2183,312943
1378,1000743,17655,1,1,565,2183,312667
1378,1000746,19154,1,1,195,2183,312748
1378,1000748,16824,1,1,175,2183,312747
1378,1000979,18880,1,1,565,2183,312508
1378,1001031,18058,1,1,175,2183,312778
1378,1001079,18367,1,1,635,2183,312731
1378,1001080,18398,1,1,635,2183,312537
1378,1001091,19591,1,1,995,2183,312603
1378,1001137,17720,1,1,175,2183,312780
1378,1001155,19765,0,0,0,2183,312602
1378,1001438,18960,1,1,175,2183,312815
1378,1001512,17259,0,0,0,2183,312682
1378,1001793,19592,1,1,995,2183,312603
1378,1002141,18163,1,1,155,2183,312555
1378,1002194,19076,1,1,895,2183,312762
1378,1002717,18151,1,1,175,2183,312649
1378,1002736,18504,1,1,175,2183,312459
1378,1002738,18396,1,1,175,2183,312458
1378,1002822,17990,1,1,175,2183,312587
1378,1003147,16895,1,1,460,2183,312636
1378,1003687,16733,1,1,175,2183,312603
1378,1003758,19453,1,1,195,2183,312800
1378,1003768,17762,1,1,175,2183,312748
1378,1003968,18069,1,1,855,2183,312671
1378,1003996,18087,1,1,330,2183,312720
1378,1003999,18548,1,1,175,2183,312491
1378,1004249,18399,1,1,635,2183,312538
1378,1004305,18700,1,1,175,2183,312554
1378,1004308,19735,1,1,195,2183,312553
1378,1004756,18911,1,1,1510,2183,312447
1378,1004834,17417,1,1,330,2183,312649
1378,1005031,19593,1,1,995,2183,312602
1378,1005081,17433,1,1,430,2183,312618
1378,1005270,19469,1,1,780,2183,312601
1378,1005371,17972,1,1,920,2183,312650
1378,1005445,17341,1,1,645,2183,312905
1378,1005677,17342,1,1,645,2183,312924
1378,1005925,17509,1,1,175,2183,312455
1378,1005970,17343,1,1,645,2183,312921
1378,1006460,18204,1,1,330,2183,312535
1378,1006484,17656,1,1,565,2183,312664
1378,1006540,18439,1,1,175,2183,312744
1378,1006573,18343,1,1,390,2183,312940
1378,1006585,20180,0,0,0,2183,312937
1378,1006660,16896,1,1,460,2183,312680
1378,1006793,19180,1,1,370,2183,312458
1378,1006794,18071,1,1,155,2183,312458
1378,1006795,19181,1,1,370,2183,312457
1378,1006796,18014,1,1,175,2183,312457
1378,1006968,19653,1,1,370,2183,312474
1378,1007030,16851,1,1,175,2183,312571
1378,1007192,19672,1,1,195,2183,312664
1378,1007193,17657,1,1,565,2183,312664
1378,1007223,16940,1,1,225,2183,312895
1378,1007224,17910,1,1,175,2183,312554
1378,1008899,19312,0,0,0,2183,312520
1378,1008904,18552,1,1,175,2183,312519
1378,1008950,17574,1,1,175,2183,312808
1378,1011817,18235,1,1,510,2183,312647
1378,1012394,19619,1,1,945,2183,312568
1378,1016241,17260,0,0,0,2183,312681
1378,1016305,19078,1,1,895,2183,312759
1378,1016374,18912,1,1,1510,2183,312728
1378,1016376,18892,1,1,175,2183,312728
1378,1016382,19570,1,1,660,2183,312551
1378,1016386,17827,1,1,330,2183,312552
1378,1016532,19964,1,1,520,2183,312442
1378,1016533,19965,1,1,520,2183,312570
1378,1016591,18400,1,1,635,2183,312539
1378,1016620,19470,1,1,780,2183,312602
1378,1016636,19538,1,1,195,2183,312619
1378,1016691,18388,1,1,175,2183,312600
1378,1016717,18473,1,1,330,2183,312874
1378,1016749,19818,1,1,150,2183,312539
1378,1016966,18631,1,1,935,2183,312552
1378,1016967,17503,1,1,330,2183,312551
1378,1017111,17434,1,1,430,2183,312615
1378,1017114,17487,1,1,175,2183,312616
1378,1017178,17558,1,1,175,2183,312471
1378,1017181,18833,1,1,175,2183,312472
1378,1017182,19792,1,1,195,2183,312472
1378,1017227,19594,1,1,995,2183,312599
1378,1017309,17383,1,1,330,2183,312761
1378,1017310,17384,1,1,330,2183,312764
1378,1017491,19039,1,1,370,2183,312520
1378,1017582,17956,1,1,155,2183,312808
1378,1017605,17973,1,1,920,2183,312648
1378,1017662,18188,1,1,175,2183,312904
1378,1017708,18205,1,1,330,2183,312647
1378,1017785,19069,1,1,390,2183,312456
1378,1017922,19620,1,1,945,2183,312599
1378,1018004,19621,1,1,945,2183,312440
1378,1018787,19622,1,1,945,2183,312443
1378,1018797,17974,1,1,920,2183,312938
1378,1018870,17975,1,1,920,2183,312935
1378,1018901,17344,1,1,645,2183,312904
1378,1019032,19721,1,1,370,2183,312904
1378,1019319,18115,1,1,175,2183,312872
1378,1019351,20140,0,0,0,2183,312518
1378,1019355,18409,1,1,175,2183,312551
1378,1019357,19571,1,1,660,2183,312552
1378,1019403,18440,1,1,120,2183,312645
1378,1019405,18252,1,1,590,2183,312758
1378,1019408,18253,1,1,590,2183,312757
1378,1019504,16839,1,1,120,2183,312518
1378,1019600,20149,0,0,0,2183,312662
1378,1019607,16897,1,1,460,2183,312679
1378,1020056,18448,1,1,330,2183,312536
1378,1020646,19315,1,1,140,2183,312675
1378,1020785,18603,1,1,120,2183,312772
1378,1020830,19390,0,0,0,2183,312759
1378,1020831,19760,1,1,390,2183,312600
1378,1020837,18236,1,1,510,2183,312632
1378,1020856,18881,1,1,565,2183,312505
1378,1020985,18786,1,1,585,2183,312469
1378,1021028,19058,1,1,150,2183,312680
1378,1021183,19248,1,1,140,2183,312644
1378,1021249,19476,0,0,0,2183,312551
1378,1021347,19770,1,1,140,2183,312934
1378,17227,17551,1,1,330,2184,313039
1378,144287,18494,1,1,805,2184,313039
1378,145474,17506,1,1,330,2184,313088
1378,147021,18495,1,1,805,2184,313040
1378,148960,18682,1,1,130,2184,313008
1378,148970,18677,1,1,790,2184,313007
1378,149028,18555,1,1,800,2184,313052
1378,149029,20150,0,0,0,2184,313052
1378,149638,18678,1,1,790,2184,313003
1378,151507,17673,1,1,175,2184,313051
1378,152911,18862,1,1,450,2184,313084
1378,504892,18557,1,1,800,2184,313051
1378,1000310,18309,1,1,175,2184,313087
1378,1002668,18863,1,1,450,2184,313084
1378,1004020,17959,1,1,175,2184,313049
1378,1005036,17507,1,1,330,2184,313081
1378,1016708,17483,1,1,175,2184,313050
1378,1016709,17692,1,1,175,2184,313048
1378,1018062,18481,1,1,120,2184,313077
1378,1018063,19873,1,1,140,2184,313078
1378,1018597,19183,1,1,390,2184,313032
1378,1020115,18897,1,1,120,2184,313045
1378,1020350,18679,1,1,790,2184,312997
1378,1020354,18680,1,1,790,2184,312998
1378,1020394,18368,1,1,635,2184,312999
1378,1020490,18369,1,1,635,2184,313000
1378,1020678,18558,1,1,800,2184,313043
1378,1020681,18559,1,1,800,2184,313044
1378,1021405,19969,0,0,0,2184,313110
