show_id,registration_id,registered_by,sagir_id,dog_name_he,arena_id,class_id
1378,19074,230885,144596,פאלברה,2174,309326
1378,19075,230885,145560,"laslao barbara pinzel",2183,312764
1378,19076,230885,1002194,"Easy of Laslao",2183,312762
1378,19077,230885,1002834,,2177,310700
1378,19078,230885,1016305,Gorgeous,2183,312759
1378,19099,263045,1019172,פאצ'ה,2180,311894
1378,19118,0,1006459,"Silver Balu of",2175,309961
1378,19127,257581,17993,,2178,311199
1378,19128,257581,145593,Barberi,2178,311168
1378,19135,230736,139468,,2174,309306
1378,19136,230736,145761,,2174,309309
1378,19139,250306,152382,bastianini,2181,312091
1378,19142,251877,152305,"Miss Chelsea",2178,311180
1378,19143,251877,1018793,"Fire Whiskey",2178,311174
1378,19147,231096,1000159,,2180,311947
1378,19154,250370,1000746,איבי,2183,312748
1378,19155,230928,1021079,,2178,311203
1378,19156,230928,1021080,,2178,311204
1378,19160,231756,1020956,"Cleopatra Grace",2177,310870
1378,19164,251571,151404,ששון,2176,310171
1378,19173,258807,1004645,Takila,2176,310526
1378,19180,262368,1006793,"Azalea Milky Way",2183,312458
1378,19181,262368,1006795,"Amadey Star Boy",2183,312457
1378,19183,262597,1018597,"I Love Ellie",2184,313032
1378,19186,0,1005223,,2175,309979
1378,19202,250042,145091,,2183,312783
1378,19208,249724,1005003,,2175,309961
1378,19213,254301,1000182,,2177,310943
1378,19216,231321,1002694,"Diamond Drink Star",2175,310009
1378,19224,256825,150673,תיאו,2175,309899
1378,19227,231830,1000651,,2175,309903
1378,19231,228420,1004921,Xantia,2175,309914
1378,19234,254305,1002732,,2182,312412
1378,19239,229605,1021195,,2174,309395
1378,19248,250479,1021183,,2183,312644
1378,19252,0,19255,,2177,310687
1378,19258,263762,1020661,,2182,312264
1378,19271,264090,1021067,,2177,310843
1378,19280,255562,153092,זורו,2176,310525
1378,19283,231858,17873,,2179,311504
1378,19284,231078,1003201,,2175,309979
1378,19288,231078,1016528,Maria,2175,309976
1378,19296,248871,19707,,2180,311888
1378,19297,248871,1005468,,2182,312282
1378,19298,248871,1019061,,2182,312279
1378,19298,248871,1019061,,2182,312279
1378,19305,231453,18010,,2183,312543
1378,19307,249927,146586,,2179,311567
1378,19312,0,1008899,"Afrodita Yuki",2183,312520
1378,19315,0,1020646,Eclair,2183,312675
1378,19316,256803,141443,,2179,311435
1378,19318,249728,148240,"Florenca Viva Fortuna  Danmiel Stars",2175,309952
1378,19320,231226,1021121,Sasha,2174,309270
1378,19321,263504,1021263,,2180,311893
1378,19325,256995,1001456,,2177,311067
1378,19327,259290,1005069,,2175,310044
1378,19329,254240,152552,Diksi,2175,309980
1378,19331,250743,138123,,2180,311951
1378,19336,231323,152739,בלה,2183,312588
1378,19344,231662,151087,,2183,312816
1378,19345,249821,144413,סוקרי,2179,311387
1378,19350,259043,1004735,,2182,312235
1378,19350,259043,1004735,,2182,312235
1378,19356,259801,1005761,Tim,2175,310043
1378,19363,0,151286,,2183,312459
1378,19374,0,18718,,2176,310287
1378,19384,230397,18189,,2179,311519
1378,19390,0,1020830,,2183,312759
1378,19395,229621,127067,,2179,311410
1378,19408,250160,18129,,2183,312459
1378,19410,256385,1000655,,2175,309877
1378,19420,260837,1021302,,2182,312248
1378,19430,263765,1020662,,2180,311947
1378,19432,230648,15660,,2179,311442
1378,19451,261709,1016696,,2175,309945
1378,19453,258335,1003758,,2183,312800
1378,19462,0,1020576,Puma,2176,310516
1378,19463,264182,1021172,Thor,2176,310515
1378,19465,0,148461,"Brave ",2174,309258
1378,19469,231582,1005270,,2183,312601
1378,19470,231582,1016620,,2183,312602
1378,19473,250577,1005808,,2177,310922
1378,19476,0,1021249,,2183,312551
1378,19482,228562,1005233,"Bella Emma",2181,312028
1378,19491,264109,1001010,"KING EDWARD",2176,310171
1378,19493,258946,1004661,,2182,312411
1378,19494,258946,1004662,,2182,312412
1378,19495,228933,1016642,,2174,309543
1378,19502,0,144726,קישי,2179,311547
1378,19504,253603,151873,סול,2182,312252
1378,19510,231325,145332,Ba-Li,2174,309564
1378,19511,231325,1019546,,2174,309557
1378,19516,258741,1004400,קזסי,2176,310506
1378,19525,263440,1020061,,2175,309923
1378,19531,249912,148716,"AKIRA SAIKO NO",2179,311696
1378,19532,249912,1004984,Angel,2179,311818
1378,19533,249912,1005995,,2179,311546
1378,19534,257340,1001841,Sonic,2174,309561
1378,19538,231126,1016636,,2183,312619
1378,19555,232009,143424,"Hello! t's Me",2183,312512
1378,19563,230381,1018807,"Graifner Count Your Blessings",2182,312310
1378,19568,232152,15388,,2183,312561
1378,19569,232152,153299,,2183,312556
1378,19570,232152,1016382,"גור ראשון",2183,312551
1378,19570,232152,1016382,,2183,312551
1378,19571,232152,1019357,"Star shining bright",2183,312552
1378,19572,260962,1009536,"Andantino Con Espressione",2174,309381
1378,19574,0,138894,,2174,309259
1378,19589,229184,134490,,2183,312608
1378,19590,229184,144608,,2183,312607
1378,19591,229184,1001091,"MENASH mi pninat hamizrach",2183,312603
1378,19592,229184,1001793,"Gabby mi pninat hamizrach",2183,312603
1378,19593,229184,1005031,"Celin Dion Israel Dogslife Mi",2183,312602
1378,19594,229184,1017227,"Amadeus Israel Dogslife Mi",2183,312599
1378,19599,251567,1019034,,2175,309928
1378,19600,231553,1016570,Lychee,2174,309252
1378,19601,0,1004000,,2174,309626
1378,19608,0,1017595,Chief,2176,310519
1378,19616,228752,143549,,2183,312575
1378,19617,228752,150142,EMMA,2183,312448
1378,19618,228752,152792,"My Love Khloe",2183,312572
1378,19619,228752,1012394,Niv,2183,312568
1378,19620,228752,1017922,"Avishay Sabag Spector's Light My Fire",2183,312599
1378,19621,228752,1018004,NOVA,2183,312440
1378,19622,228752,1018787,,2183,312443
1378,19630,231786,138389,,2183,312767
1378,19632,262017,1017331,"Coco Vestidito Negro  N/B",2174,309382
1378,19639,249332,151438,Bella,2180,311884
1378,19640,249332,1016588,,2180,311879
1378,19645,230237,19289,,2174,309389
1378,19649,263578,1020295,"COLT PEACEMAKER",2175,309909
1378,19651,257251,1001719,רוי,2174,309257
1378,19652,256992,1006965,"Golden Crown",2179,312778
1378,19653,256992,1006968,Nicolette,2183,312474
1378,19659,0,1021371,,2178,311256
1378,19665,0,19683,,2174,309389
1378,19668,259450,385702,,2180,311888
1378,19669,259450,1020571,,2180,311879
1378,19672,260679,1007192,Kasiopea,2183,312664
1378,19684,262340,1005733,Maxsimus,2176,310521
1378,19689,259321,1005198,"Istvan Deano",2181,312039
1378,19693,249078,1019296,,2180,311944
1378,19694,249078,1020657,,2180,311942
1378,19702,248643,146980,,2174,309549
1378,19704,256170,1017741,"Winner Takes It All",2175,309943
1378,19706,230648,1000452,טריאנה,2177,310844
1378,19708,230908,1000532,"Blue Chanel",2176,310220
1378,19715,227905,1001884,Greise,2181,312044
1378,19720,250737,150811,MIKI,2183,312911
1378,19721,250737,1019032,,2183,312904
1378,19724,249549,144115,"שאיו קוזין",2177,311067
1378,19726,254429,1000239,,2183,312667
1378,19728,231321,1002696,"Damira Black Queen",2175,310010
1378,19732,260741,1008504,,2178,311176
1378,19735,258666,1004308,תור,2183,312553
1378,19738,230251,1017838,Chiara,2179,311432
1378,19739,230251,1017839,Kinder,2179,311432
1378,19750,0,1020270,"כוכבת נלה",2180,311894
1378,19759,0,1000241,,2183,312603
1378,19760,0,1020831,,2183,312600
1378,19761,256666,1001003,BABAR,2178,311179
1378,19765,0,1001155,"Lilybeth israel dogslife mi",2183,312602
1378,19770,256221,1021347,,2183,312934
1378,19773,0,149005,בל,2183,312524
1378,19774,260685,1007206,,2175,309870
1378,19779,229557,1001085,,2175,310060
1378,19780,229316,1004059,"Like A Dream",2174,309655
1378,19786,231296,17407,,2174,309326
1378,19787,231296,138644,ג'סי,2181,312096
1378,19788,231296,140325,דול,2174,309550
1378,19789,231296,148185,סטארק,2174,309325
1378,19792,261900,1017182,,2183,312472
1378,19798,229667,145407,SAHRRAA,2179,311440
1378,19799,229667,1000207,,2179,311435
1378,19800,229667,1001242,,2179,311436
1378,19801,229667,1021376,GISADA,2179,311428
1378,19809,230757,142147,"Pure Gold",2174,309630
1378,19818,231063,1016749,,2183,312539
1378,19832,228360,1006418,"Sunny Smile Ilon",2177,310969
1378,19833,228360,1006419,"Devoted Heart Ilton",2177,310967
1378,19834,228360,1006421,"Bringing Joy Ivetta",2177,310970
1378,19837,250532,147103,"מוניקה בלוצ'י",2183,312464
1378,19841,230746,1004142,איסלה,2177,310954
1378,19843,0,1007387,Bell,2176,310520
1378,19849,250186,1016242,,2174,309381
1378,19853,0,1016583,,2175,309867
1378,19855,0,1021295,Dave,2176,310405
1378,19856,0,1004080,,2174,309257
1378,19858,0,18160,,2175,309919
1378,19867,0,1017647,"Desert's Fata Morgana",2174,309621
1378,19869,231882,1000601,,2182,312331
1378,19873,262586,1018063,Aluna,2184,313078
1378,19883,231836,1001014,CELESTE,2178,311178
1378,19891,229924,1021389,,2174,309572
1378,19893,249528,152674,,2177,311067
1378,19895,258939,1004651,Raga,2176,310522
1378,19897,0,18615,,2180,311936
1378,19900,228776,1019265,"Alma Mater",2174,309302
1378,19902,257081,1001493,"APPLE BEAN PIE",2174,309624
1378,19907,231926,16459,,2177,310704
1378,19919,258811,1004459,,2176,310187
1378,19925,0,151154,,2175,310044
1378,19927,256544,150998,USHA,2175,309948
1378,19932,0,1021397,,2174,309381
1378,19938,231159,122554,,2181,312098
1378,19939,231159,146108,Clonex,2181,312096
1378,19940,231159,1003995,Chia,2181,312092
1378,19944,0,19117,,2182,312272
1378,19945,0,19291,,2182,312271
1378,19952,0,18593,,2180,311952
1378,19958,230739,145896,"Do Re Mi",2176,310080
1378,19963,250564,19110,,2183,312447
1378,19964,250564,1016532,,2183,312442
1378,19965,250564,1016533,,2183,312570
1378,19968,0,146479,,2179,311292
1378,19969,0,1021405,,2184,313110
1378,19971,264255,1021325,"LEONARDO BLUM",2182,312227
1378,19972,264184,1021175,Maus,2176,310515
1378,19975,230290,1002830,Antonio,2177,310699
1378,19983,250167,1000194,,2183,312896
1378,19993,0,150766,"How Deep Is Your Love",2174,309546
1378,19994,0,1000269,,2174,309629
1378,19995,0,1005978,,2174,309835
1378,19996,0,1016330,"Midnight Beuty",2174,309318
1378,20009,257236,1001697,MInimee,2177,311068
1378,20013,0,385779,,2174,309631
1378,20016,260174,1006393,מיליסיה,2174,309542
1378,20018,0,152422,Mate,2174,309787
1378,20021,259695,1005598,"De Paul",2178,311177
1378,20029,227675,19681,,2179,311391
1378,20030,227675,1003769,Zlata,2179,311392
1378,20040,254042,1005714,סייקו,2174,309562
1378,20042,0,153303,דילן,2183,312683
1378,20053,0,152011,"Eastern wind",2179,311435
1378,20054,0,152594,"Dominic Toretto",2179,311599
1378,20057,249142,145542,המייפל,2176,310124
1378,20058,229667,1007199,"Lemon & Cinnamon",2179,311431
1378,20070,231190,137217,,2174,309549
1378,20071,231190,1021388,,2174,309541
1378,20078,231403,1004521,ליקריץ,2174,309546
1378,20079,231403,1004522,רגליס,2174,309544
1378,20084,228159,1000156,,2178,311151
1378,20085,261504,1016297,"Alhena Stream of Passion",2180,311928
1378,20093,258418,1003966,Steve,2174,309543
1378,20099,0,1017374,"Kevin קווין",2174,309253
1378,20100,0,1017375,קיילי,2174,309254
1378,20104,0,1000187,,2179,311435
1378,20106,249429,18669,,2176,310283
1378,20108,0,1004700,California,2178,311260
1378,20111,0,17688,,2178,311169
1378,20113,248880,1008944,"Theres So Much Fun In",2174,309542
1378,20114,0,1017876,CASHEW,2182,312229
1378,20118,0,1004005,Quincey,2182,312234
1378,20122,0,1020521,"Chocolate factory Charlie AKA Charlie",2174,309537
1378,20124,0,1001166,,2174,309257
1378,20126,0,1021420,,2177,310932
1378,20128,0,1021197,,2176,310086
1378,20131,0,151578,דנבר,2176,310527
1378,20136,0,1016526,,2176,310316
1378,20138,0,1021131,,2177,310792
1378,20140,0,1019351,,2183,312518
1378,20147,0,19702,,2176,310188
1378,20149,0,1019600,דונה,2183,312662
1378,20150,0,149029,"KeShay Matnat Yekum",2184,313052
1378,20155,0,150922,Rada,2183,312732
1378,20168,0,19228,,2179,311391
1378,20169,0,1004040,,2174,309448
1378,20173,0,149707,,2180,311931
1378,20180,0,1006585,,2183,312937
1378,20184,0,146581,Lili,2176,310412
1378,20187,0,1002947,Vespa,2181,312042
1378,20225,0,1001872,קינדר,2182,312553
1378,20230,0,136848,,2180,311947
