show_id,sagir_id,registration_id,paid,payments_count,total_amount,arena_id,class_id
1560,1027315,27292,1,1,145,2607,415160
1560,126271,26563,1,1,465,2608,415717
1560,137919,27152,1,1,875,2608,415726
1560,146610,26564,1,1,465,2608,415711
1560,148965,26870,1,1,450,2608,415682
1560,149030,27153,1,1,875,2608,415730
1560,151502,26799,1,1,180,2608,415730
1560,151507,26808,1,1,180,2608,415730
1560,504873,27154,1,1,875,2608,415731
1560,1000310,27229,1,1,145,2608,415764
1560,1002668,26400,1,1,585,2608,415763
1560,1003057,27165,1,1,770,2608,415714
1560,1003176,26715,1,1,340,2608,415726
1560,1010907,26401,1,1,585,2608,415759
1560,1016212,26694,1,1,475,2608,415683
1560,1018599,27166,1,1,770,2608,415711
1560,1019715,26796,1,1,340,2608,415724
1560,1020114,26562,1,1,465,2608,415724
1560,1020115,26714,1,1,340,2608,415724
1560,1020348,26871,1,1,450,2608,415679
1560,1020352,27283,0,0,0,2608,415677
1560,1020490,26695,1,1,475,2608,415677
1560,1020676,27155,1,1,875,2608,415722
1560,1020678,26669,1,1,180,2608,415722
1560,1020679,27156,1,1,875,2608,415723
1560,1020682,27157,1,1,875,2608,415725
1560,1021964,26002,1,1,180,2608,415707
1560,1021965,27168,1,1,770,2608,415707
1560,1023220,26696,1,1,475,2608,415675
1560,1024448,26905,0,0,0,2608,415707
1560,1024967,26785,1,1,340,2608,415723
1560,1024968,26797,1,1,340,2608,415723
1560,1024970,26786,1,1,340,2608,415722
1560,1026770,26403,1,1,585,2608,415755
