183,456,216,SF-CH,,,16,"2009-12-23 13:11:14.387000","2009-12-23 13:11:14.387000",,,
192,468,228,"SG CH",,,19,"2009-12-23 13:11:14.450000","2009-12-23 13:11:14.450000",,,
124,376,136,SH-CH,,,93,"2009-12-23 13:11:13.920000","2009-12-23 13:11:13.920000",,,
74,321,81,SJ-CH,,,3,"2009-12-23 13:11:13.637000","2009-12-23 13:11:13.637000",,,
108,359,119,SK.CH,"אלוף סלובקיה ",,258,"2010-04-01 11:01:38.000000","2009-12-23 13:11:13.827000",,,
307,625,382,SK.GCH,"אלוף על סלובקיה",,22,"2012-03-28 10:46:20.000000","2012-03-28 10:46:20.000000",,,
9,488,248,SK.JCH,"אלוף סלובקיה צעיר",,66,"2010-04-01 11:01:09.000000","2010-03-08 12:39:01.000000",,,
164,431,176,SLO.CH,"אלוף סלובניה",,414,"2010-04-01 11:04:54.000000","2009-12-23 13:11:14.247000",,,
149,405,163,SLO.GCH,"אלוף על סלובניה",,29,"2012-03-05 15:43:26.000000","2009-12-23 13:11:14.090000",,,
162,427,174,SLO.JCH,"אלוף סלובניה צעיר",,58,"2010-04-01 11:05:29.000000","2009-12-23 13:11:14.230000",,,
551,0,717,SLO.SH.CH,"אלוף תערוכות סלובניה","ch sow slovenij",2,,,"2024-11-21 13:14:49","2024-11-21 13:14:49",
550,0,716,SLO.VCH,"אלוף סלובניה קשיש",,1,,,"2024-11-18 12:31:22","2024-11-18 12:31:22",
227,528,286,SLV-CH,,,73,"2010-09-05 15:56:58.000000","2010-09-05 15:56:58.000000",,,
311,630,387,SM.CH,"אלוף סאן מרינו",,19,"2012-04-17 13:58:13.000000","2012-04-17 13:58:13.000000",,,
428,525,283,SPA.CH,".אלוף ספרד",,64,"2018-09-17 17:56:07.000000","2010-07-14 16:19:46.000000",,,
173,445,205,SR-CH,,,160,"2009-12-23 13:11:14.340000","2009-12-23 13:11:14.340000",,,
332,650,405,SRB-GCH,"אלוף על סרביה",,16,"2015-11-10 14:47:19.000000","2012-08-29 09:57:07.000000",,,
249,551,309,SRB.CH,"אלוף סרביה",,302,"2015-11-10 14:42:58.000000","2011-02-13 15:39:41.000000",,,
392,579,336,Srb.JCH,"אלוף סרביה צעיר",,82,"2011-08-15 12:01:04.000000","2011-08-15 12:00:20.000000",,,
185,458,218,SRI.JCH,"אלוף סרי לנקה צעיר",,23,"2015-11-12 16:59:27.000000","2009-12-23 13:11:14.403000",,,
359,678,433,SRI.LAN.CH,"אלוף סרי לנקה",,16,"2014-03-04 16:04:47.000000","2014-03-04 15:53:14.000000",,,
90,340,100,"SU CH",,,87,"2009-12-23 13:11:13.717000","2009-12-23 13:11:13.717000",,,
136,390,150,Sw.CH,"אלוף שבדיה",,314,"2016-12-13 13:34:32.000000","2009-12-23 13:11:14.013000",,,
337,655,410,SWE.CH,"אלוף שבדיה",,250,"2017-09-04 16:06:21.000000","2012-11-20 14:49:48.000000",,,
137,391,151,SWI.CH,,,47,"2011-09-18 14:44:17.000000","2009-12-23 13:11:14.013000",,,
16,257,17,SWISS.CH,"אלוף שוויץ",,59,"2010-04-01 11:09:24.000000","2009-12-23 13:11:13.170000",,,
522,0,99,SWISS.JCH,"אלוף צעיר שוויץ","SWISS Junior CHAMPION",6,,,"2023-08-26 14:55:13","2023-08-26 14:55:13",
353,672,427,TAJ.CH,"אלוף טייוואן",,15,"2014-10-26 17:35:09.000000","2013-10-07 19:52:02.000000",,,
275,582,339,TH.CH,"אלוף תאילנד",,115,"2016-02-22 13:40:47.000000","2011-08-16 15:20:52.000000",,,
382,722,476,TH.GCH,"אלוף על תאילנד",,4,"2016-02-22 13:41:21.000000","2016-02-22 13:40:30.000000",,,
84,332,92,TLV.JW'01,"מנצח תל אביב צעיר 2001",,49,"2013-04-06 13:25:34.000000","2009-12-23 13:11:13.683000",,,
224,523,281,TLV.JW-10,"מנצח תל אביב צעיר 2010",,82,"2010-07-13 18:30:54.000000","2010-07-13 18:30:54.000000",,,
