402,741,494,"FCI IGP2","קודם IPO2",,37,"2021-06-26 21:38:46.000000","2018-12-30 01:04:02.000000",,,
403,742,495,"FCI IGP3","קודם IPO3",,34,"2021-06-26 21:38:59.000000","2018-12-30 01:04:24.000000",,,
466,774,524,"FCI Re.CACT",IGP/IPO,,5,"2021-06-26 21:40:49.000000","2020-11-19 10:32:10.000000",,,
342,660,415,FIELD,"מבחן שדה",,3,"2013-02-06 10:48:00.000000","2013-02-06 10:48:00.000000",,,
167,437,179,FIN.CH,"אלוף פינלנד",,981,"2010-04-01 10:27:09.000000","2009-12-23 13:11:14.293000",,,
305,622,379,FIN.JCH,"אלוף פינדלנד צעיר",,9,"2012-03-11 11:05:52.000000","2012-03-11 11:05:52.000000",,,
128,380,140,FR.CH,"אלוף צרפת",,187,"2011-03-31 16:01:05.000000","2009-12-23 13:11:13.950000",,,
10,251,11,GB.CH,"אלוף אנגליה",,420,"2010-04-01 10:36:10.000000","2009-12-23 13:11:13.090000",,,
455,763,513,GBZ.CH,"Gilbratar Champion",,2,"2020-04-21 09:07:01.000000","2020-04-21 09:07:01.000000",,,
217,514,10,GCAC,"מועמד לאליפות על ישראל",,10848,"2014-11-20 20:21:06.000000","2010-05-05 18:53:29.000000",,,
28,269,29,GEO.CH,"אלוף גיאורגיה",,300,"2018-10-18 10:23:43.000000","2009-12-23 13:11:13.310000",,"2023-08-13 07:29:09",
269,571,328,GEO.JCH,"אלוף גיאורגיה צעיר",,19,"2011-05-17 11:46:29.000000","2011-05-17 11:46:29.000000",,"2023-08-13 07:28:45",
143,397,157,GER.CH,,,220,"2010-04-01 10:36:01.000000","2009-12-23 13:11:14.043000",,,
379,713,467,GER.GCH,GER.GCH,,2,"2015-08-23 12:07:14.000000","2015-08-23 12:07:14.000000",,,
231,533,291,GI.B-CH,,,10,"2010-09-15 14:52:49.000000","2010-09-15 14:52:49.000000",,,
429,638,395,GI.CH,.,,12,"2012-07-24 14:25:54.000000","2012-07-24 14:25:54.000000",,,
73,320,80,GIBRALT.CH,"אלוף גיברלטר",,32,"2010-04-01 10:36:28.000000","2009-12-23 13:11:13.623000",,,
302,618,375,GIBRALT.JCH,"אלוף גיברלטר צעיר",,5,"2012-02-23 09:52:29.000000","2012-02-23 09:52:29.000000",,,
203,483,243,GR.CH,"אלוף יון",,180,"2010-03-31 12:59:25.000000","2010-01-06 18:07:11.000000",,,
384,724,478,GR.J.CH,"Greece Junior Champion",,19,"2017-11-27 15:20:24.000000","2016-06-02 13:31:30.000000",,,
364,691,446,GR.SH.CH,"Greece show champion ",,0,"2017-11-27 15:21:02.000000","2014-06-24 12:48:06.000000",,,
